customer_id,segment,region,registration_date
733,churn_risk,Moscow,2023-11-30
734,churn_risk,SPB,2024-04-29
735,churn_risk,Ekaterinburg,2024-06-20
736,discount_hunter,Moscow,2022-03-29
737,new,Ekaterinburg,2024-07-25
738,high_spender,Moscow,2022-08-12
739,high_spender,Kazan,2020-07-31
740,returning,SPB,2023-03-11
741,discount_hunter,SPB,2023-07-28
742,churn_risk,Ekaterinburg,2022-08-06
743,discount_hunter,Moscow,2020-04-25
744,churn_risk,SPB,2020-03-01
745,churn_risk,SPB,2023-07-20
746,discount_hunter,Moscow,2020-02-07
747,high_spender,Ekaterinburg,2022-12-23
748,loyal,Kazan,2020-02-08
749,churn_risk,Kazan,2023-10-22
750,churn_risk,Ekaterinburg,2022-11-16
751,loyal,Kazan,2024-06-19
752,new,Moscow,2022-11-21
753,discount_hunter,Moscow,2024-10-28
754,discount_hunter,Moscow,2023-01-22
755,new,Kazan,2021-12-07
756,high_spender,Kazan,2023-06-28
757,new,Moscow,2021-08-24
758,discount_hunter,Kazan,2024-10-10
759,discount_hunter,Ekaterinburg,2023-01-16
760,discount_hunter,Kazan,2021-07-08
761,loyal,Moscow,2021-10-11
762,new,Kazan,2021-10-18
763,high_spender,Ekaterinburg,2020-10-08
764,loyal,SPB,2022-05-13
765,new,Ekaterinburg,2022-11-15
766,loyal,SPB,2020-08-22
767,new,SPB,2021-09-28
768,new,Kazan,2022-06-01
769,discount_hunter,Moscow,2022-06-09
770,new,Ekaterinburg,2024-09-14
771,discount_hunter,Kazan,2023-06-13
772,churn_risk,SPB,2024-06-22
773,new,SPB,2020-12-01
774,discount_hunter,SPB,2024-06-15
775,high_spender,Kazan,2022-01-16
776,loyal,Moscow,2020-08-18
777,high_spender,SPB,2023-08-31
778,returning,Kazan,2024-03-25
779,churn_risk,SPB,2022-01-24
780,new,SPB,2024-01-09
781,churn_risk,SPB,2021-09-16
782,loyal,Kazan,2022-04-28
783,high_spender,Moscow,2024-08-16
784,loyal,Kazan,2024-12-15
785,loyal,SPB,2023-09-16
786,high_spender,Kazan,2021-06-24
787,churn_risk,Kazan,2024-01-26
788,returning,Ekaterinburg,2024-08-31
789,loyal,Moscow,2022-11-07
790,new,SPB,2023-04-29
791,churn_risk,SPB,2021-01-07
792,loyal,SPB,2023-04-07
793,churn_risk,Ekaterinburg,2021-03-30
794,loyal,Ekaterinburg,2024-01-10
795,churn_risk,Moscow,2024-11-12
796,loyal,Kazan,2022-12-01
797,high_spender,SPB,2023-03-01
798,loyal,Ekaterinburg,2024-09-09
799,discount_hunter,SPB,2023-07-07
800,high_spender,Ekaterinburg,2020-12-12
801,discount_hunter,Kazan,2022-06-11
802,new,SPB,2021-08-21
803,high_spender,Ekaterinburg,2023-02-05
804,new,Kazan,2020-05-02
805,new,Ekaterinburg,2024-05-25
806,discount_hunter,Moscow,2020-03-28
807,new,Kazan,2024-11-07
808,churn_risk,SPB,2020-02-03
809,new,Moscow,2023-04-11
810,loyal,Kazan,2023-01-11
811,loyal,Moscow,2021-01-14
812,churn_risk,Kazan,2022-09-19
813,high_spender,Moscow,2024-07-31
814,loyal,SPB,2023-10-21
815,discount_hunter,SPB,2024-07-01
816,high_spender,Kazan,2022-09-12
817,discount_hunter,Ekaterinburg,2023-09-01
818,loyal,SPB,2023-11-02
819,new,Kazan,2021-05-07
820,high_spender,Ekaterinburg,2021-07-11
821,churn_risk,Moscow,2020-06-13
822,returning,Kazan,2023-01-19
823,discount_hunter,Ekaterinburg,2024-09-03
824,churn_risk,Moscow,2023-11-28
825,new,Moscow,2021-01-20
826,high_spender,Moscow,2023-12-16
827,churn_risk,Ekaterinburg,2021-12-23
828,churn_risk,Moscow,2024-08-15
829,new,Ekaterinburg,2024-08-21
830,loyal,SPB,2021-11-18
831,loyal,Ekaterinburg,2024-09-19
832,churn_risk,SPB,2022-05-20
833,new,Kazan,2022-01-05
834,churn_risk,SPB,2023-04-13
835,discount_hunter,Ekaterinburg,2023-11-09
836,discount_hunter,Kazan,2022-06-24
837,new,SPB,2021-11-09
838,discount_hunter,Ekaterinburg,2022-06-19
839,discount_hunter,Ekaterinburg,2020-01-29
840,loyal,Moscow,2021-11-06
841,new,Moscow,2024-04-19
842,discount_hunter,Moscow,2023-10-06
843,churn_risk,Moscow,2020-05-14
844,high_spender,Moscow,2020-08-03
845,high_spender,Ekaterinburg,2024-10-22
846,loyal,SPB,2021-07-17
847,new,Kazan,2023-03-17
848,loyal,SPB,2022-07-03
849,new,Ekaterinburg,2023-05-11
850,returning,Kazan,2024-11-04
851,returning,Kazan,2021-02-12
852,new,Moscow,2024-06-30
853,high_spender,SPB,2020-06-30
854,discount_hunter,SPB,2022-11-17
855,high_spender,Ekaterinburg,2022-03-09
856,returning,SPB,2024-01-10
857,discount_hunter,Kazan,2021-03-15
858,loyal,Moscow,2020-06-19
859,new,Moscow,2020-06-12
860,new,Moscow,2021-10-08
861,returning,Ekaterinburg,2022-11-02
862,discount_hunter,SPB,2024-05-10
863,high_spender,Kazan,2022-11-19
864,loyal,Kazan,2020-07-03
865,returning,Ekaterinburg,2024-03-05
866,discount_hunter,Moscow,2023-05-14
867,churn_risk,SPB,2022-11-28
868,new,SPB,2023-07-08
869,churn_risk,Moscow,2023-10-25
870,loyal,SPB,2022-05-29
871,loyal,SPB,2023-08-08
872,high_spender,Moscow,2020-03-03
873,loyal,Ekaterinburg,2022-04-12
874,high_spender,Kazan,2024-05-29
875,loyal,Moscow,2022-06-19
876,churn_risk,SPB,2022-07-07
877,returning,SPB,2024-07-10
878,returning,Moscow,2023-11-07
879,high_spender,Moscow,2024-08-12
880,discount_hunter,Kazan,2023-11-26
881,high_spender,Moscow,2023-10-21
882,high_spender,Kazan,2024-03-27
883,new,Kazan,2024-12-21
884,loyal,Moscow,2024-08-25
885,loyal,Kazan,2020-10-12
886,discount_hunter,Ekaterinburg,2021-09-21
887,churn_risk,Kazan,2022-03-17
888,new,Moscow,2021-01-19
889,returning,Ekaterinburg,2020-08-13
890,returning,SPB,2021-05-17
891,new,Ekaterinburg,2021-02-18
892,new,Ekaterinburg,2021-10-15
893,churn_risk,Kazan,2022-10-04
894,churn_risk,Ekaterinburg,2022-01-08
895,churn_risk,Ekaterinburg,2021-12-24
896,discount_hunter,Kazan,2020-09-25
897,churn_risk,Kazan,2020-04-30
898,returning,Moscow,2021-12-11
899,discount_hunter,Ekaterinburg,2022-07-06
900,loyal,Kazan,2020-08-20
901,new,Ekaterinburg,2020-07-26
902,discount_hunter,Ekaterinburg,2020-07-10
903,new,Ekaterinburg,2020-10-04
904,loyal,Ekaterinburg,2020-03-22
905,churn_risk,SPB,2022-11-19
906,loyal,Moscow,2024-10-12
907,loyal,SPB,2022-12-06
908,discount_hunter,Ekaterinburg,2021-09-20
909,high_spender,Ekaterinburg,2020-12-22
910,new,SPB,2024-12-14
911,churn_risk,SPB,2023-02-21
912,loyal,SPB,2023-01-15
913,returning,Ekaterinburg,2023-02-12
914,churn_risk,Kazan,2021-05-10
915,loyal,Ekaterinburg,2021-09-05
916,new,Moscow,2024-12-19
917,discount_hunter,Kazan,2023-12-07
918,loyal,SPB,2024-02-26
919,churn_risk,Moscow,2023-12-25
920,returning,Ekaterinburg,2022-12-08
921,discount_hunter,Moscow,2022-03-31
922,discount_hunter,Kazan,2020-10-30
923,new,Moscow,2023-12-18
924,discount_hunter,Kazan,2020-11-20
925,churn_risk,Ekaterinburg,2024-05-31
926,returning,Kazan,2023-04-01
927,returning,Ekaterinburg,2022-01-19
928,high_spender,SPB,2021-06-07
929,churn_risk,Kazan,2021-02-13
930,churn_risk,Kazan,2024-09-07
931,churn_risk,Kazan,2024-05-09
932,churn_risk,Ekaterinburg,2022-12-07
933,churn_risk,Kazan,2023-11-09
934,returning,Ekaterinburg,2024-07-06
935,discount_hunter,SPB,2020-05-15
936,churn_risk,Moscow,2021-08-05
937,high_spender,Moscow,2021-02-19
938,churn_risk,Kazan,2022-09-19
939,discount_hunter,Ekaterinburg,2024-08-29
940,new,SPB,2022-11-06
941,churn_risk,Kazan,2023-07-15
942,churn_risk,Kazan,2022-11-27
943,loyal,Ekaterinburg,2021-05-11
944,loyal,Moscow,2023-09-27
945,churn_risk,SPB,2020-09-17
946,new,SPB,2022-07-07
947,returning,Ekaterinburg,2021-09-17
948,returning,Ekaterinburg,2023-03-06
949,loyal,SPB,2024-11-22
950,discount_hunter,SPB,2023-08-26
951,churn_risk,Kazan,2024-04-18
952,returning,SPB,2021-05-02
953,returning,Moscow,2022-05-08
954,new,Moscow,2024-07-18
955,returning,Ekaterinburg,2020-02-01
956,new,Ekaterinburg,2023-01-08
957,loyal,Ekaterinburg,2023-01-12
958,returning,Moscow,2023-01-24
959,high_spender,SPB,2020-11-23
960,churn_risk,SPB,2021-02-17
961,returning,Kazan,2021-12-09
962,high_spender,Moscow,2021-04-15
963,churn_risk,Ekaterinburg,2024-01-26
964,discount_hunter,SPB,2021-02-27
965,high_spender,Kazan,2023-11-07
966,high_spender,SPB,2021-04-20
967,high_spender,Ekaterinburg,2020-02-27
968,churn_risk,Ekaterinburg,2022-05-02
969,new,Ekaterinburg,2023-03-17
970,churn_risk,SPB,2020-06-23
971,discount_hunter,Moscow,2023-03-03
972,loyal,Kazan,2021-04-13
973,discount_hunter,Kazan,2020-09-11
974,loyal,Moscow,2022-08-21
975,high_spender,Moscow,2024-02-25
976,loyal,Kazan,2022-01-01
977,high_spender,Kazan,2023-07-05
978,loyal,Kazan,2020-03-06
979,returning,SPB,2023-01-05
980,returning,Moscow,2021-04-22
981,churn_risk,SPB,2022-09-22
982,new,Kazan,2024-08-09
983,returning,Ekaterinburg,2020-07-13
984,churn_risk,Kazan,2021-12-18
985,discount_hunter,Ekaterinburg,2023-07-02
986,loyal,Moscow,2020-07-17
987,returning,Moscow,2022-10-15
988,discount_hunter,SPB,2021-05-24
989,churn_risk,Kazan,2024-09-20
990,high_spender,SPB,2023-01-05
991,loyal,Kazan,2021-06-02
992,high_spender,Ekaterinburg,2022-03-17
993,high_spender,Ekaterinburg,2020-07-08
994,new,SPB,2021-02-02
995,returning,Kazan,2022-05-12
996,loyal,Moscow,2024-10-19
997,new,Moscow,2022-08-23
998,churn_risk,Moscow,2024-08-12
999,new,Kazan,2020-12-27
1000,high_spender,Kazan,2024-11-09
1001,returning,SPB,2023-09-28
1002,high_spender,SPB,2024-09-08
1003,returning,Moscow,2021-02-07
1004,discount_hunter,Moscow,2020-09-19
1005,churn_risk,SPB,2022-06-06
1006,returning,Ekaterinburg,2024-03-07
1007,churn_risk,Moscow,2022-01-15
1008,discount_hunter,SPB,2022-07-11
1009,returning,Kazan,2020-10-21
1010,new,Ekaterinburg,2020-04-17
1011,new,Kazan,2020-09-30
1012,discount_hunter,Kazan,2021-12-04
1013,discount_hunter,SPB,2023-05-10
1014,loyal,Kazan,2024-11-08
1015,new,Kazan,2020-08-04
1016,discount_hunter,Ekaterinburg,2024-09-28
1017,new,SPB,2020-08-03
1018,discount_hunter,Moscow,2020-02-20
1019,loyal,Kazan,2022-03-08
1020,high_spender,Kazan,2022-07-21
1021,discount_hunter,Ekaterinburg,2021-06-08
1022,loyal,Ekaterinburg,2024-05-24
1023,new,Ekaterinburg,2024-09-25
1024,new,Moscow,2021-12-07
1025,returning,Kazan,2021-11-13
1026,discount_hunter,Moscow,2024-08-17
1027,discount_hunter,Ekaterinburg,2024-03-01
1028,returning,Moscow,2024-01-24
1029,high_spender,Kazan,2024-08-29
1030,churn_risk,SPB,2023-04-13
1031,high_spender,Ekaterinburg,2024-08-24
1032,new,Ekaterinburg,2023-08-06
1033,churn_risk,Kazan,2020-04-07
1034,churn_risk,Ekaterinburg,2024-07-14
1035,high_spender,Kazan,2021-10-22
1036,discount_hunter,SPB,2023-04-13
1037,churn_risk,SPB,2021-06-19
1038,returning,Ekaterinburg,2024-02-29
1039,loyal,SPB,2020-04-15
1040,discount_hunter,SPB,2024-03-08
1041,new,Kazan,2023-05-22
1042,new,Ekaterinburg,2024-09-12
1043,discount_hunter,Kazan,2023-05-16
1044,new,Moscow,2021-07-07
1045,discount_hunter,Ekaterinburg,2022-05-16
1046,loyal,Kazan,2021-06-08
1047,discount_hunter,Kazan,2020-02-13
1048,new,Ekaterinburg,2023-12-29
1049,loyal,Ekaterinburg,2020-01-21
1050,new,Kazan,2024-10-26
1051,high_spender,Ekaterinburg,2021-11-22
1052,discount_hunter,Ekaterinburg,2023-11-04
1053,churn_risk,SPB,2020-09-19
1054,churn_risk,SPB,2024-01-06
1055,new,Kazan,2021-10-13
1056,discount_hunter,Ekaterinburg,2022-09-14
1057,churn_risk,Moscow,2023-12-09
1058,discount_hunter,SPB,2024-02-03
1059,returning,Ekaterinburg,2021-03-03
1060,loyal,Ekaterinburg,2020-07-27
1061,new,Kazan,2024-02-09
1062,high_spender,Moscow,2020-05-18
1063,loyal,Ekaterinburg,2023-09-16
1064,new,SPB,2022-03-09
1065,returning,SPB,2021-03-12
1066,discount_hunter,Kazan,2021-05-11
1067,new,Ekaterinburg,2022-08-26
1068,churn_risk,Kazan,2021-06-12
1069,new,Moscow,2023-08-31
1070,new,Moscow,2023-11-26
1071,churn_risk,Kazan,2022-08-09
1072,new,SPB,2021-08-01
1073,loyal,Moscow,2023-02-19
1074,high_spender,Moscow,2024-10-03
1075,returning,Ekaterinburg,2024-09-11
1076,loyal,Kazan,2024-09-15
1077,high_spender,SPB,2023-05-15
1078,loyal,Moscow,2023-08-18
1079,new,SPB,2023-02-04
1080,returning,SPB,2024-07-16
1081,discount_hunter,Ekaterinburg,2024-09-03
1082,loyal,Moscow,2022-07-05
1083,returning,Moscow,2024-03-01
1084,returning,Ekaterinburg,2021-11-27
1085,discount_hunter,Moscow,2021-08-19
1086,high_spender,Kazan,2020-07-05
1087,high_spender,Kazan,2023-09-29
1088,returning,Ekaterinburg,2024-02-12
1089,loyal,SPB,2024-11-06
1090,churn_risk,SPB,2020-11-12
1091,returning,Kazan,2024-11-16
1092,discount_hunter,Moscow,2022-04-01
1093,high_spender,Kazan,2020-04-23
1094,discount_hunter,Kazan,2021-05-04
1095,churn_risk,Kazan,2024-12-24
1096,churn_risk,SPB,2020-07-13
1097,new,SPB,2022-10-30
1098,new,Ekaterinburg,2022-02-27
1099,loyal,SPB,2020-05-21
1100,returning,SPB,2023-02-12
1101,churn_risk,SPB,2024-07-29
1102,discount_hunter,Ekaterinburg,2021-12-17
1103,returning,Moscow,2020-12-14
1104,discount_hunter,SPB,2021-08-08
1105,new,Moscow,2023-03-01
1106,high_spender,SPB,2020-05-23
1107,loyal,Moscow,2020-10-23
1108,churn_risk,Kazan,2020-06-03
1109,high_spender,Moscow,2022-11-15
1110,loyal,Moscow,2021-01-25
1111,new,Ekaterinburg,2021-07-31
1112,discount_hunter,SPB,2020-10-07
1113,loyal,Moscow,2024-02-06
1114,loyal,Kazan,2022-03-12
1115,discount_hunter,Ekaterinburg,2020-05-24
1116,returning,SPB,2023-10-07
1117,loyal,SPB,2023-10-07
1118,high_spender,Moscow,2023-09-17
1119,discount_hunter,Kazan,2022-01-19
1120,returning,Moscow,2021-12-23
1121,loyal,Ekaterinburg,2023-04-05
1122,new,Moscow,2020-05-19
1123,discount_hunter,Moscow,2022-01-13
1124,discount_hunter,Kazan,2022-03-03
1125,discount_hunter,SPB,2022-03-16
1126,high_spender,Kazan,2022-10-04
1127,loyal,SPB,2023-03-29
1128,loyal,Ekaterinburg,2020-11-14
1129,discount_hunter,Ekaterinburg,2023-05-15
1130,churn_risk,Ekaterinburg,2022-07-09
1131,returning,Moscow,2021-06-24
1132,high_spender,Ekaterinburg,2021-10-18
1133,high_spender,Ekaterinburg,2024-08-26
1134,loyal,SPB,2022-08-23
1135,discount_hunter,Moscow,2020-08-21
1136,high_spender,Ekaterinburg,2022-02-04
1137,high_spender,Ekaterinburg,2020-08-31
1138,loyal,Moscow,2022-09-22
1139,high_spender,SPB,2021-07-17
1140,high_spender,SPB,2023-11-02
1141,new,Ekaterinburg,2023-08-20
1142,returning,Ekaterinburg,2024-01-04
1143,discount_hunter,Kazan,2021-06-03
1144,high_spender,Kazan,2020-12-25
1145,churn_risk,Ekaterinburg,2023-06-15
1146,high_spender,Kazan,2022-09-05
1147,churn_risk,SPB,2020-09-16
1148,discount_hunter,SPB,2020-09-23
1149,returning,Kazan,2024-10-05
1150,discount_hunter,Ekaterinburg,2020-10-09
1151,returning,Kazan,2021-03-05
1152,new,SPB,2020-02-19
1153,high_spender,Moscow,2020-10-14
1154,high_spender,Ekaterinburg,2020-02-16
1155,churn_risk,Ekaterinburg,2023-07-03
1156,returning,SPB,2020-02-08
1157,new,Ekaterinburg,2024-12-17
1158,returning,Kazan,2024-02-17
1159,churn_risk,Moscow,2022-03-07
1160,loyal,Kazan,2022-12-26
1161,high_spender,Kazan,2021-03-02
1162,new,SPB,2023-05-04
1163,churn_risk,Kazan,2024-11-15
1164,high_spender,SPB,2020-07-06
1165,returning,Ekaterinburg,2023-06-07
1166,returning,SPB,2021-06-21
1167,loyal,Moscow,2022-02-20
1168,returning,Ekaterinburg,2020-11-26
1169,churn_risk,Kazan,2022-08-19
1170,high_spender,Ekaterinburg,2021-02-09
1171,new,Ekaterinburg,2022-01-20
1172,new,Kazan,2023-07-16
1173,returning,Ekaterinburg,2023-10-28
1174,new,Ekaterinburg,2024-09-12
1175,discount_hunter,Moscow,2024-09-17
1176,loyal,Ekaterinburg,2020-03-13
1177,returning,Moscow,2021-06-29
1178,returning,Kazan,2022-08-16
1179,discount_hunter,Moscow,2023-08-18
1180,discount_hunter,Kazan,2024-07-24
1181,returning,SPB,2020-05-27
1182,returning,Kazan,2024-05-17
1183,loyal,SPB,2020-04-23
1184,churn_risk,Kazan,2022-03-24
1185,loyal,SPB,2021-07-12
1186,returning,Kazan,2022-01-26
1187,churn_risk,Ekaterinburg,2023-07-26
1188,high_spender,Ekaterinburg,2022-08-09
1189,new,Moscow,2024-04-07
1190,returning,Ekaterinburg,2020-04-25
1191,returning,Ekaterinburg,2020-10-25
1192,loyal,SPB,2021-07-20
1193,returning,Moscow,2020-09-23
1194,loyal,SPB,2024-05-08
1195,high_spender,Moscow,2022-03-07
1196,high_spender,Ekaterinburg,2021-05-01
1197,new,Ekaterinburg,2021-03-10
1198,returning,SPB,2020-11-29
1199,new,Ekaterinburg,2023-02-16
1200,discount_hunter,Moscow,2023-01-03
1201,churn_risk,Moscow,2020-11-01
1202,loyal,Moscow,2023-02-14
1203,returning,SPB,2023-03-08
1204,loyal,SPB,2024-09-22
1205,churn_risk,Moscow,2023-03-14
1206,high_spender,Ekaterinburg,2024-09-30
1207,high_spender,Kazan,2020-09-19
1208,churn_risk,Kazan,2021-08-28
1209,new,Ekaterinburg,2024-02-04
1210,discount_hunter,Kazan,2021-02-19
1211,churn_risk,Moscow,2022-11-25
1212,discount_hunter,Kazan,2020-01-29
1213,discount_hunter,SPB,2024-07-07
1214,new,Kazan,2023-02-15
1215,new,Kazan,2024-03-15
1216,new,SPB,2024-08-23
1217,discount_hunter,Ekaterinburg,2024-02-08
1218,high_spender,Ekaterinburg,2022-04-16
1219,new,Kazan,2020-04-07
1220,new,Moscow,2024-01-05
1221,returning,SPB,2021-09-02
1222,high_spender,Moscow,2024-08-26
1223,new,SPB,2022-01-02
1224,new,Moscow,2022-08-20
1225,discount_hunter,SPB,2023-08-24
1226,returning,Ekaterinburg,2023-04-26
1227,returning,SPB,2022-05-06
1228,high_spender,SPB,2023-12-25
1229,high_spender,Ekaterinburg,2021-09-26
1230,new,Kazan,2022-02-26
1231,high_spender,Ekaterinburg,2021-07-15
1232,high_spender,Kazan,2024-02-17
1233,discount_hunter,Kazan,2020-02-03
1234,high_spender,Ekaterinburg,2020-12-20
1235,loyal,Moscow,2023-03-24
1236,churn_risk,Moscow,2024-07-17
1237,loyal,SPB,2023-05-10
1238,churn_risk,SPB,2024-08-17
1239,discount_hunter,Moscow,2021-04-21
1240,returning,SPB,2023-04-08
1241,high_spender,Kazan,2020-01-03
1242,new,Kazan,2020-07-26
1243,discount_hunter,Kazan,2023-05-31
1244,returning,Kazan,2022-02-28
1245,discount_hunter,Ekaterinburg,2024-08-14
1246,loyal,SPB,2022-02-07
1247,new,Ekaterinburg,2023-11-13
1248,returning,Ekaterinburg,2020-04-11
1249,returning,Kazan,2020-01-30
1250,high_spender,Moscow,2020-12-22
1251,discount_hunter,SPB,2020-12-08
1252,churn_risk,Moscow,2020-12-12
1253,new,Ekaterinburg,2023-01-17
1254,returning,SPB,2020-07-10
1255,returning,Kazan,2024-12-15
1256,loyal,Kazan,2021-07-01
1257,new,Moscow,2024-09-04
1258,loyal,Ekaterinburg,2024-06-01
1259,loyal,Moscow,2023-12-04
1260,discount_hunter,SPB,2023-12-09
1261,churn_risk,SPB,2020-05-02
1262,high_spender,Ekaterinburg,2022-07-12
1263,discount_hunter,Ekaterinburg,2020-03-14
1264,high_spender,Kazan,2022-10-22
1265,new,Kazan,2021-11-03
1266,churn_risk,Ekaterinburg,2023-05-18
1267,churn_risk,Ekaterinburg,2022-02-20
1268,discount_hunter,Kazan,2021-10-23
1269,returning,Ekaterinburg,2020-12-13
1270,returning,Kazan,2022-06-07
1271,returning,Kazan,2021-07-14
1272,loyal,Moscow,2022-04-01
1273,returning,SPB,2023-05-27
1274,returning,Moscow,2020-01-16
1275,churn_risk,Moscow,2024-10-10
1276,returning,Moscow,2020-09-21
1277,new,Kazan,2022-10-25
1278,discount_hunter,Kazan,2024-08-21
1279,new,Moscow,2024-02-05
1280,returning,Moscow,2022-02-22
1281,loyal,Moscow,2023-03-01
1282,loyal,Kazan,2022-12-20
1283,discount_hunter,Moscow,2021-03-23
1284,churn_risk,Kazan,2020-02-16
1285,churn_risk,Moscow,2023-08-12
1286,high_spender,Ekaterinburg,2023-06-29
1287,high_spender,Kazan,2020-10-21
1288,high_spender,SPB,2023-07-19
1289,churn_risk,Kazan,2022-08-11
1290,returning,Kazan,2021-05-07
1291,high_spender,Kazan,2020-08-22
1292,discount_hunter,Moscow,2024-01-19
1293,returning,Ekaterinburg,2023-12-21
1294,high_spender,Kazan,2023-03-31
1295,discount_hunter,Ekaterinburg,2021-09-14
1296,high_spender,Moscow,2020-09-08
1297,new,Moscow,2024-07-14
1298,discount_hunter,Moscow,2021-05-29
1299,returning,SPB,2021-12-20
1300,high_spender,Kazan,2021-12-18
1301,high_spender,Ekaterinburg,2022-02-06
1302,new,SPB,2020-05-03
1303,churn_risk,Moscow,2023-12-25
1304,high_spender,Moscow,2022-11-07
1305,high_spender,SPB,2024-07-28
1306,discount_hunter,SPB,2020-12-09
1307,high_spender,SPB,2023-01-30
1308,returning,Kazan,2020-03-06
1309,discount_hunter,Ekaterinburg,2022-03-07
1310,churn_risk,SPB,2022-01-31
1311,discount_hunter,Ekaterinburg,2020-02-18
1312,high_spender,SPB,2020-03-24
1313,discount_hunter,Moscow,2022-01-29
1314,new,Ekaterinburg,2024-09-18
1315,discount_hunter,SPB,2021-09-04
1316,high_spender,Kazan,2022-07-05
1317,churn_risk,Ekaterinburg,2022-01-04
1318,high_spender,Moscow,2021-10-31
1319,high_spender,SPB,2023-01-11
1320,loyal,Ekaterinburg,2023-09-29
1321,churn_risk,Kazan,2022-06-18
1322,churn_risk,Moscow,2021-12-17
1323,churn_risk,Kazan,2024-01-24
1324,loyal,Ekaterinburg,2023-06-07
1325,new,Moscow,2020-08-29
1326,high_spender,Kazan,2024-08-01
1327,discount_hunter,Moscow,2024-08-04
1328,churn_risk,Kazan,2024-11-06
1329,discount_hunter,Ekaterinburg,2020-09-11
1330,discount_hunter,Moscow,2022-04-25
1331,churn_risk,SPB,2022-03-25
1332,churn_risk,Moscow,2023-12-05
1333,churn_risk,Moscow,2021-08-11
1334,new,SPB,2024-06-23
1335,new,Moscow,2022-01-03
1336,returning,Moscow,2023-12-27
1337,new,SPB,2021-10-11
1338,loyal,Kazan,2024-06-02
1339,high_spender,Moscow,2022-04-29
1340,churn_risk,Moscow,2023-02-19
1341,high_spender,Moscow,2021-03-08
1342,churn_risk,Ekaterinburg,2023-12-06
1343,returning,SPB,2021-07-10
1344,returning,SPB,2020-08-20
1345,loyal,Ekaterinburg,2022-10-17
1346,high_spender,Moscow,2022-02-26
1347,churn_risk,SPB,2020-10-15
1348,churn_risk,SPB,2024-04-22
1349,high_spender,SPB,2022-11-19
1350,returning,Kazan,2024-09-13
1351,loyal,Kazan,2024-07-16
1352,churn_risk,Ekaterinburg,2023-05-02
1353,churn_risk,Moscow,2024-03-09
1354,churn_risk,SPB,2021-06-04
1355,new,SPB,2023-12-31
1356,loyal,Ekaterinburg,2022-11-18
1357,new,SPB,2023-12-07
1358,new,Moscow,2022-06-06
1359,churn_risk,Kazan,2023-10-07
1360,returning,Ekaterinburg,2020-07-14
1361,loyal,Kazan,2023-12-17
1362,returning,Ekaterinburg,2020-06-20
1363,discount_hunter,SPB,2023-12-13
1364,new,Moscow,2024-08-31
1365,discount_hunter,Kazan,2024-08-02
1366,discount_hunter,Ekaterinburg,2020-09-12
1367,discount_hunter,Moscow,2021-01-03
1368,discount_hunter,SPB,2021-06-23
1369,high_spender,SPB,2021-10-20
1370,new,SPB,2024-05-12
1371,loyal,Kazan,2024-12-21
1372,loyal,Moscow,2024-03-31
1373,churn_risk,Kazan,2024-09-28
1374,high_spender,Ekaterinburg,2023-12-10
1375,loyal,SPB,2020-10-16
1376,high_spender,Moscow,2024-12-07
1377,churn_risk,Moscow,2024-03-31
1378,loyal,Ekaterinburg,2021-03-08
1379,returning,SPB,2020-08-02
1380,returning,Ekaterinburg,2023-04-01
1381,new,Kazan,2024-03-13
