,return_id,transaction_id,customer_id,product_id,reason
888,889,18671,7190,290,other
889,890,18389,7096,234,damaged
890,891,42940,16581,499,other
891,892,82017,31682,150,other
892,893,48275,18643,466,other
893,894,50051,19307,466,damaged
894,895,49460,19082,246,damaged
895,896,62824,24297,67,defect
896,897,70125,27097,431,defect
897,898,116751,45045,437,wrong_size
898,899,36314,14034,83,other
899,900,34530,13344,120,damaged
900,901,100912,38920,224,other
901,902,118094,45549,87,other
902,903,30736,11877,368,other
903,904,87975,34024,471,damaged
904,905,92971,35915,485,defect
905,906,88858,34362,76,damaged
906,907,91012,35173,337,damaged
907,908,49242,19010,70,other
908,909,27508,10629,446,defect
909,910,50807,19610,131,wrong_size
910,911,86321,33364,78,damaged
911,912,68547,26488,187,wrong_size
912,913,62819,24293,467,defect
913,914,32193,12435,2,damaged
914,915,118523,45708,242,wrong_size
915,916,4363,1681,122,defect
916,917,112024,43188,175,defect
917,918,34937,13506,447,defect
918,919,35261,13628,208,wrong_size
919,920,98228,37929,330,other
920,921,15206,5902,114,wrong_size
921,922,125021,48220,118,damaged
922,923,100037,38604,35,wrong_size
923,924,54,32,85,other
924,925,58577,22641,152,wrong_size
925,926,80029,30918,309,wrong_size
926,927,95199,36745,11,wrong_size
927,928,101060,38979,43,other
928,929,118219,45592,383,other
929,930,124969,48199,100,damaged
930,931,63651,24596,372,damaged
931,932,70634,27286,26,damaged
932,933,77036,29753,11,other
933,934,34641,13391,385,defect
934,935,66379,25644,417,damaged
935,936,12286,4744,191,other
936,937,67720,26176,144,wrong_size
937,938,109215,42111,2,other
938,939,29800,11499,294,defect
939,940,4997,1938,351,damaged
940,941,12465,4815,242,wrong_size
941,942,63504,24537,499,defect
942,943,4399,1695,368,other
943,944,63489,24533,408,other
944,945,88563,34252,412,defect
945,946,32516,12557,128,defect
946,947,5072,1960,32,damaged
947,948,35033,13543,467,wrong_size
948,949,36093,13944,359,other
949,950,4842,1870,41,wrong_size
950,951,64865,25058,459,other
951,952,9616,3739,107,damaged
952,953,122600,47247,269,defect
953,954,106061,40899,184,other
954,955,30988,11974,57,damaged
955,956,84245,32544,363,defect
956,957,103427,39896,203,other
957,958,54697,21190,366,wrong_size
958,959,3595,1405,200,wrong_size
959,960,105494,40681,212,damaged
960,961,61625,23834,164,damaged
961,962,113151,43605,164,other
962,963,82771,31968,459,damaged
963,964,90248,34897,123,defect
964,965,62973,24355,95,other
965,966,17562,6796,185,other
966,967,40573,15663,385,wrong_size
967,968,8889,3466,300,wrong_size
968,969,36524,14116,257,defect
969,970,105223,40586,75,wrong_size
970,971,23642,9119,131,other
971,972,111821,43117,30,damaged
972,973,123292,47514,382,defect
973,974,127261,49109,468,other
974,975,69152,26719,152,other
975,976,126641,48859,214,defect
976,977,37652,14548,488,damaged
977,978,80645,31163,218,damaged
978,979,38021,14674,124,defect
979,980,82923,32030,274,damaged
980,981,40760,15734,361,damaged
981,982,105098,40528,379,damaged
982,983,113097,43584,426,damaged
983,984,31862,12305,472,wrong_size
984,985,15007,5822,310,defect
985,986,23070,8902,87,defect
986,987,94733,36580,10,other
987,988,69764,26957,472,wrong_size
988,989,17799,6873,430,damaged
989,990,117166,45206,87,damaged
990,991,73605,28414,129,damaged
991,992,122779,47314,485,defect
992,993,7830,3027,196,defect
993,994,76630,29585,315,wrong_size
994,995,124847,48148,248,other
995,996,110794,42738,391,other
996,997,72782,28098,259,wrong_size
997,998,27731,10712,69,other
998,999,9505,3699,377,other
999,1000,2111,842,24,other
1000,1001,58182,22483,313,other
1001,1002,116507,44946,489,wrong_size
1002,1003,108276,41748,466,wrong_size
1003,1004,308,136,303,other
1004,1005,43531,16805,453,other
1005,1006,113953,43911,491,other
1006,1007,35759,13809,429,wrong_size
1007,1008,67304,26013,79,defect
1008,1009,78752,30447,186,damaged
1009,1010,77529,29957,450,other
1010,1011,40889,15783,461,damaged
1011,1012,119376,46032,423,defect
1012,1013,115680,44592,154,defect
1013,1014,71726,27702,429,damaged
1014,1015,47573,18381,18,defect
1015,1016,38328,14790,82,damaged
1016,1017,123930,47768,448,other
1017,1018,81023,31311,455,damaged
1018,1019,101086,38988,101,defect
1019,1020,8671,3376,142,other
1020,1021,16862,6516,391,damaged
1021,1022,12494,4826,320,defect
1022,1023,95353,36809,291,wrong_size
1023,1024,67770,26194,225,wrong_size
1024,1025,108910,41989,409,damaged
1025,1026,88260,34139,61,defect
1026,1027,115190,44392,247,damaged
1027,1028,126712,48882,240,other
1028,1029,36863,14237,428,other
1029,1030,13227,5106,456,other
1030,1031,3548,1387,153,damaged
1031,1032,87432,33823,165,other
1032,1033,58715,22691,428,defect
1033,1034,83792,32379,101,other
1034,1035,106708,41145,205,defect
1035,1036,106784,41171,416,other
1036,1037,68093,26322,207,other
1037,1038,48374,18681,405,damaged
1038,1039,129503,49960,452,damaged
1039,1040,73596,28412,244,damaged
1040,1041,121046,46658,162,defect
1041,1042,33158,12810,327,other
1042,1043,92580,35770,260,wrong_size
1043,1044,18818,7245,123,other
1044,1045,110745,42721,216,damaged
1045,1046,33069,12775,384,damaged
1046,1047,14553,5620,387,wrong_size
1047,1048,25483,9852,391,other
1048,1049,28864,11135,435,wrong_size
1049,1050,80564,31127,59,defect
1050,1051,124169,47866,213,defect
1051,1052,5810,2253,201,other
1052,1053,125587,48440,162,other
1053,1054,3180,1254,348,wrong_size
1054,1055,97769,37742,34,defect
1055,1056,59124,22840,361,wrong_size
1056,1057,14907,5783,79,damaged
1057,1058,9911,3846,177,other
1058,1059,122563,47233,472,damaged
1059,1060,42088,16249,36,damaged
1060,1061,92932,35902,196,damaged
1061,1062,118684,45763,16,defect
1062,1063,4582,1767,386,other
1063,1064,94512,36504,346,damaged
1064,1065,61401,23748,208,defect
1065,1066,48334,18665,130,other
1066,1067,73843,28505,304,damaged
1067,1068,10116,3926,440,damaged
1068,1069,4578,1765,440,damaged
1069,1070,60903,23547,192,wrong_size
1070,1071,8946,3488,322,other
1071,1072,68401,26427,418,defect
1072,1073,25002,9643,244,wrong_size
1073,1074,7004,2692,197,other
1074,1075,78734,30438,71,damaged
1075,1076,91622,35419,273,defect
1076,1077,62076,24016,37,wrong_size
1077,1078,26716,10327,446,defect
1078,1079,63932,24693,339,damaged
1079,1080,15517,6014,356,wrong_size
1080,1081,62754,24270,206,wrong_size
1081,1082,64088,24744,58,damaged
1082,1083,116014,44736,251,other
1083,1084,115321,44447,468,other
1084,1085,50777,19600,141,wrong_size
1085,1086,105508,40688,298,damaged
1086,1087,68999,26660,490,other
1087,1088,125454,48392,202,damaged
1088,1089,88163,34104,405,other
1089,1090,16782,6489,91,other
1090,1091,12264,4736,260,other
1091,1092,108618,41881,171,wrong_size
1092,1093,30298,11698,456,damaged
1093,1094,14873,5763,361,defect
1094,1095,21652,8349,297,defect
1095,1096,22128,8544,131,damaged
1096,1097,5762,2235,253,wrong_size
1097,1098,5645,2191,370,wrong_size
1098,1099,47926,18518,166,other
1099,1100,105441,40667,250,defect
1100,1101,36614,14143,123,defect
1101,1102,51777,20006,181,other
1102,1103,1928,775,32,damaged
1103,1104,37291,14408,313,wrong_size
1104,1105,90435,34965,279,wrong_size
1105,1106,723,302,334,damaged
1106,1107,80985,31298,426,other
1107,1108,11828,4578,28,wrong_size
1108,1109,2098,837,340,damaged
1109,1110,5201,2010,326,damaged
1110,1111,22881,8839,143,wrong_size
1111,1112,105355,40632,160,wrong_size
1112,1113,11843,4584,385,damaged
1113,1114,46592,18006,198,damaged
1114,1115,95254,36769,299,wrong_size
1115,1116,122963,47386,43,other
1116,1117,45081,17430,125,other
1117,1118,41769,16130,156,defect
1118,1119,119795,46184,434,damaged
1119,1120,39954,15418,327,damaged
1120,1121,19043,7335,137,other
1121,1122,119177,45956,62,damaged
1122,1123,60279,23301,132,damaged
1123,1124,87532,33864,210,damaged
1124,1125,6686,2581,285,other
1125,1126,73810,28496,373,wrong_size
1126,1127,26710,10327,61,defect
1127,1128,10370,4026,193,wrong_size
1128,1129,30208,11664,58,damaged
1129,1130,28409,10964,144,damaged
1130,1131,92266,35658,231,other
1131,1132,59943,23166,304,wrong_size
1132,1133,40192,15516,20,wrong_size
1133,1134,51333,19825,394,damaged
1134,1135,79746,30814,105,defect
1135,1136,24818,9562,241,defect
1136,1137,3936,1530,353,other
1137,1138,38300,14780,168,other
1138,1139,13027,5038,252,wrong_size
1139,1140,96617,37308,243,wrong_size
1140,1141,19445,7491,412,wrong_size
1141,1142,20905,8055,214,damaged
1142,1143,8578,3337,462,damaged
1143,1144,124304,47921,208,damaged
1144,1145,54447,21098,361,other
1145,1146,76834,29666,109,wrong_size
1146,1147,128268,49483,29,defect
1147,1148,72337,27931,303,wrong_size
1148,1149,102895,39688,282,wrong_size
1149,1150,48772,18825,208,wrong_size
1150,1151,4296,1656,470,wrong_size
1151,1152,9987,3872,495,wrong_size
1152,1153,12546,4841,283,other
1153,1154,41009,15827,100,defect
1154,1155,67605,26127,437,other
1155,1156,15042,5837,480,other
1156,1157,345,150,168,other
1157,1158,1414,576,55,defect
1158,1159,94175,36366,381,other
1159,1160,118391,45659,230,wrong_size
1160,1161,80355,31044,390,damaged
1161,1162,84032,32468,177,other
1162,1163,127918,49353,106,wrong_size
1163,1164,5430,2108,332,defect
1164,1165,55796,21625,420,wrong_size
1165,1166,128005,49387,324,other
1166,1167,78904,30499,145,other
1167,1168,86330,33367,304,other
1168,1169,41492,16026,476,wrong_size
1169,1170,86791,33559,139,wrong_size
1170,1171,22961,8862,409,wrong_size
1171,1172,109095,42068,122,other
1172,1173,6598,2547,354,defect
1173,1174,85052,32862,166,wrong_size
1174,1175,124497,48007,341,defect
1175,1176,47972,18531,92,defect
1176,1177,31609,12207,44,other
1177,1178,85976,33230,453,defect
1178,1179,117835,45452,418,defect
1179,1180,75281,29066,427,other
1180,1181,107519,41453,276,wrong_size
1181,1182,93463,36100,476,wrong_size
1182,1183,77577,29976,194,defect
1183,1184,17711,6841,352,damaged
1184,1185,37224,14381,327,other
1185,1186,48797,18837,58,other
1186,1187,75273,29064,73,wrong_size
1187,1188,95904,37034,205,damaged
1188,1189,29889,11537,45,wrong_size
1189,1190,129036,49770,374,other
1190,1191,107681,41514,306,wrong_size
1191,1192,103778,40023,271,defect
1192,1193,109178,42096,452,wrong_size
1193,1194,94884,36637,32,wrong_size
1194,1195,100622,38822,99,wrong_size
1195,1196,44005,16998,224,damaged
1196,1197,70306,27164,489,defect
1197,1198,96937,37423,162,damaged
1198,1199,30823,11911,109,defect
1199,1200,43436,16771,33,wrong_size
1200,1201,75341,29089,240,damaged
1201,1202,25845,10006,452,wrong_size
1202,1203,102879,39683,402,wrong_size
1203,1204,123742,47694,149,wrong_size
1204,1205,123330,47529,25,other
1205,1206,126677,48871,123,other
1206,1207,29396,11341,266,defect
1207,1208,69040,26674,180,other
1208,1209,129549,49984,240,damaged
1209,1210,54807,21226,288,damaged
1210,1211,66997,25877,365,wrong_size
1211,1212,64844,25051,316,wrong_size
1212,1213,44339,17125,396,damaged
1213,1214,79562,30753,320,damaged
1214,1215,120644,46507,2,wrong_size
1215,1216,86870,33589,122,wrong_size
1216,1217,925,386,454,defect
1217,1218,83870,32414,277,damaged
1218,1219,27307,10551,419,wrong_size
1219,1220,30902,11941,356,defect
1220,1221,127867,49335,470,wrong_size
1221,1222,7105,2738,34,damaged
1222,1223,14416,5573,200,damaged
1223,1224,53778,20818,174,other
1224,1225,94973,36665,488,other
1225,1226,45419,17545,78,other
1226,1227,2944,1167,263,other
1227,1228,32030,12378,468,defect
1228,1229,27348,10567,303,damaged
1229,1230,44773,17298,387,other
1230,1231,54818,21231,215,defect
1231,1232,116804,45068,112,other
1232,1233,72495,27985,320,other
1233,1234,32857,12689,159,other
1234,1235,101486,39143,302,damaged
1235,1236,21877,8445,254,wrong_size
1236,1237,74124,28619,197,wrong_size
1237,1238,81228,31386,104,wrong_size
1238,1239,114417,44080,307,damaged
1239,1240,61081,23619,484,wrong_size
1240,1241,104210,40195,48,damaged
1241,1242,28741,11096,30,damaged
1242,1243,59344,22922,213,other
1243,1244,120510,46462,205,wrong_size
1244,1245,14462,5590,155,wrong_size
1245,1246,80740,31200,335,defect
1246,1247,118328,45638,415,defect
1247,1248,128165,49448,309,other
1248,1249,16183,6265,493,other
1249,1250,5461,2119,269,damaged
1250,1251,4552,1755,169,wrong_size
1251,1252,52874,20444,18,other
1252,1253,13928,5380,373,wrong_size
1253,1254,15305,5936,373,damaged
1254,1255,81328,31421,219,other
1255,1256,29065,11213,384,defect
1256,1257,62569,24204,433,defect
1257,1258,26754,10340,489,damaged
1258,1259,101175,39024,465,defect
1259,1260,18698,7201,450,wrong_size
1260,1261,97395,37603,344,other
1261,1262,102943,39710,47,damaged
1262,1263,107645,41501,293,wrong_size
1263,1264,44695,17272,70,damaged
1264,1265,50339,19420,263,wrong_size
1265,1266,58434,22586,252,damaged
1266,1267,104504,40313,271,wrong_size
1267,1268,37312,14416,295,defect
1268,1269,100910,38919,456,defect
1269,1270,33510,12956,151,damaged
1270,1271,18264,7041,101,damaged
1271,1272,127728,49282,334,defect
1272,1273,19990,7707,253,damaged
1273,1274,61427,23756,182,defect
1274,1275,112264,43277,327,other
1275,1276,16990,6562,237,damaged
1276,1277,17472,6763,249,wrong_size
1277,1278,53951,20890,364,other
1278,1279,62915,24336,290,defect
1279,1280,100917,38923,281,wrong_size
1280,1281,105420,40655,442,damaged
1281,1282,102119,39404,373,wrong_size
1282,1283,25519,9866,190,damaged
1283,1284,121978,47001,493,other
1284,1285,95638,36923,389,other
1285,1286,39596,15281,264,wrong_size
1286,1287,63590,24567,304,other
1287,1288,98497,38031,283,defect
1288,1289,121100,46681,136,wrong_size
1289,1290,45882,17724,86,defect
1290,1291,86857,33582,425,defect
1291,1292,120830,46579,205,defect
1292,1293,70627,27284,376,other
1293,1294,126122,48663,495,damaged
1294,1295,64964,25103,254,other
1295,1296,36480,14099,215,damaged
1296,1297,9350,3641,57,wrong_size
1297,1298,87125,33689,491,damaged
1298,1299,9386,3655,438,defect
1299,1300,26491,10254,396,defect
1300,1301,1267,520,369,defect
1301,1302,43572,16818,301,defect
1302,1303,26172,10141,260,damaged
1303,1304,3042,1199,340,defect
1304,1305,26323,10194,200,other
1305,1306,124110,47848,482,defect
1306,1307,56755,21991,17,other
1307,1308,71559,27636,249,wrong_size
1308,1309,974,402,213,other
1309,1310,77694,30027,437,other
1310,1311,121331,46769,481,defect
1311,1312,16738,6470,469,wrong_size
1312,1313,27767,10725,400,wrong_size
1313,1314,69397,26803,39,defect
1314,1315,122115,47058,193,damaged
1315,1316,6574,2539,273,damaged
1316,1317,88062,34066,288,wrong_size
1317,1318,41829,16152,292,wrong_size
1318,1319,115535,44533,9,defect
1319,1320,58077,22451,134,wrong_size
1320,1321,42881,16559,23,damaged
1321,1322,38492,14852,444,wrong_size
1322,1323,83527,32268,67,wrong_size
1323,1324,46847,18094,122,defect
1324,1325,102518,39558,3,defect
1325,1326,86652,33501,201,other
1326,1327,13353,5153,412,damaged
1327,1328,60958,23572,214,other
1328,1329,126782,48916,422,damaged
1329,1330,113159,43607,293,wrong_size
1330,1331,88452,34209,347,defect
1331,1332,76724,29619,342,damaged
1332,1333,45835,17701,467,wrong_size
1333,1334,79651,30782,2,defect
1334,1335,116067,44750,32,other
1335,1336,15940,6181,226,other
1336,1337,6077,2348,149,defect
1337,1338,121787,46927,314,damaged
1338,1339,100224,38675,44,defect
1339,1340,74558,28790,415,wrong_size
1340,1341,53831,20841,479,other
1341,1342,59864,23130,491,damaged
1342,1343,86693,33516,189,defect
1343,1344,10628,4123,139,wrong_size
1344,1345,41205,15916,495,damaged
1345,1346,9157,3567,362,damaged
1346,1347,19618,7564,299,other
1347,1348,3676,1438,306,defect
1348,1349,44913,17355,85,damaged
1349,1350,62827,24299,263,damaged
1350,1351,115165,44382,108,wrong_size
1351,1352,126127,48666,443,defect
1352,1353,67088,25924,168,damaged
1353,1354,51624,19946,377,other
1354,1355,120704,46531,343,defect
1355,1356,53360,20642,364,defect
1356,1357,24392,9408,310,other
1357,1358,118718,45775,102,other
1358,1359,49569,19115,468,wrong_size
1359,1360,37979,14662,149,other
1360,1361,104446,40290,400,other
1361,1362,81226,31386,429,other
1362,1363,90348,34939,319,wrong_size
1363,1364,129234,49857,154,wrong_size
1364,1365,65509,25312,143,wrong_size
1365,1366,118729,45778,40,other
1366,1367,50883,19643,369,defect
1367,1368,60040,23207,447,wrong_size
1368,1369,77568,29974,211,wrong_size
1369,1370,84887,32792,380,damaged
1370,1371,13533,5227,24,damaged
1371,1372,99140,38260,56,wrong_size
1372,1373,104544,40327,262,other
1373,1374,81464,31466,118,other
1374,1375,128920,49729,324,defect
1375,1376,25992,10069,145,defect
1376,1377,77270,29855,35,defect
1377,1378,1132,466,471,damaged
1378,1379,16837,6508,126,other
1379,1380,28750,11098,188,other
1380,1381,110071,42446,89,other
1381,1382,46274,17871,410,wrong_size
1382,1383,61892,23930,162,defect
1383,1384,126582,48839,5,wrong_size
1384,1385,31368,12111,374,wrong_size
1385,1386,120592,46493,31,defect
1386,1387,27173,10511,42,other
1387,1388,70170,27122,217,damaged
1388,1389,18280,7047,8,wrong_size
1389,1390,71560,27636,318,wrong_size
1390,1391,46382,17914,135,defect
1391,1392,21655,8350,294,defect
1392,1393,100112,38638,72,wrong_size
1393,1394,123309,47518,112,damaged
1394,1395,15468,5995,459,defect
1395,1396,14308,5530,291,wrong_size
1396,1397,109368,42165,270,wrong_size
1397,1398,56317,21823,298,wrong_size
1398,1399,34198,13215,322,wrong_size
